UBIGEO,UBIGEO_INEI,DEPARTAMENTO,PROVINCIA,DISTRITO,pobreza_inf_2018,pobreza_sup_2018,pobreza_mid_2018,grupo_robusto,rank_pobreza,pob2020,valid_candidates,jpp_votes,fp_votes,rp_votes,jpp_share,fp_share,rp_share,jpp_minus_fp_share
110401,120501,Junín,Junín,Junín,11.25252904,33.10516096,22.178845,14.0,1372.0,11238.0,5103,552,634,248,0.10817166372721929,0.12424064275916127,0.04859886341367823,-0.016068979031941988
110402,120502,Junín,Junín,Carhuamayo,22.217562480000005,60.28737552,41.252469000000005,9.0,665.0,6554.0,2219,513,297,118,0.23118521856692203,0.13384407390716538,0.05317710680486706,0.09734114465975666
110403,120503,Junín,Junín,Ondores,19.58915104,41.39013696,30.489644,12.0,1062.0,1075.0,850,124,128,48,0.14588235294117646,0.15058823529411763,0.05647058823529412,-0.004705882352941171
110404,120504,Junín,Junín,Ulcumayo,38.76181656000001,64.77058144,51.766199,7.0,304.0,3890.0,1688,783,220,39,0.46386255924170616,0.13033175355450238,0.0231042654028436,0.3335308056872038
110501,120701,Junín,Tarma,Tarma,9.64779424,19.42743376,14.537614,16.0,1605.0,50544.0,24499,1554,5239,1971,0.0634311604555288,0.21384546308012573,0.08045226335768807,-0.15041430262459693
110502,120702,Junín,Tarma,Acobamba,24.19768372,42.77159628,33.48464,11.0,961.0,9387.0,4517,348,1710,273,0.077042284702236,0.37856984724374587,0.06043834403365065,-0.30152756254150986
110503,120703,Junín,Tarma,Huaricolca,30.411691240000003,60.41862876,45.41516,8.0,513.0,1813.0,1040,212,272,69,0.20384615384615384,0.26153846153846155,0.06634615384615385,-0.05769230769230771
110504,120704,Junín,Tarma,Huasahuasi,24.19768372,42.77159628,33.48464,11.0,962.0,9768.0,3889,865,1073,217,0.22242221650809976,0.2759064026742093,0.05579840575983543,-0.05348418616610953
110505,120705,Junín,Tarma,La Unión,16.37535704,37.322762960000006,26.84906,12.0,1187.0,3650.0,1512,188,310,71,0.12433862433862433,0.20502645502645503,0.046957671957671955,-0.0806878306878307
110506,120706,Junín,Tarma,Palca,10.992897640000002,36.49599035999999,23.744443999999998,14.0,1309.0,5897.0,2917,560,961,93,0.1919780596503257,0.3294480630785053,0.03188207062050052,-0.13747000342817964
110507,120707,Junín,Tarma,Palcamayo,9.88780592,39.285152079999996,24.586478999999997,14.0,1266.0,3006.0,1597,175,495,204,0.10958046336881654,0.30995616781465246,0.12773951158422042,-0.2003757044458359
110508,120708,Junín,Tarma,San Pedro De Cajas,16.37535704,37.322762960000006,26.84906,12.0,1188.0,3314.0,1464,133,469,85,0.09084699453551913,0.3203551912568306,0.05806010928961749,-0.22950819672131145
110509,120709,Junín,Tarma,Tapo,30.411691240000003,60.41862876,45.41516,8.0,514.0,4470.0,1712,645,355,62,0.3767523364485981,0.20735981308411214,0.036214953271028034,0.169392523364486
110601,120801,Junín,Yauli,La Oroya,8.80176696,16.34923304,12.575500000000002,18.0,1662.0,13700.0,6803,516,894,383,0.07584889019550198,0.1314126120829046,0.0562986917536381,-0.055563721887402634
110602,120802,Junín,Yauli,Chacapalpa,13.46696852,35.360611479999996,24.41379,14.0,1275.0,665.0,453,56,62,16,0.12362030905077263,0.1368653421633554,0.03532008830022075,-0.01324503311258278
110603,120803,Junín,Yauli,Huay-Huay,6.21054712,21.02845288,13.6195,17.0,1635.0,2176.0,742,184,47,22,0.24797843665768193,0.06334231805929919,0.029649595687331536,0.18463611859838275
110604,120804,Junín,Yauli,Marcapomacocha,11.853273559999998,29.10044644,20.47686,15.0,1416.0,784.0,539,50,137,22,0.09276437847866419,0.2541743970315399,0.04081632653061224,-0.16141001855287568
110605,120805,Junín,Yauli,Morococha,3.448855440000001,25.028400559999998,14.238627999999999,16.0,1620.0,5270.0,1834,331,204,53,0.18047982551799346,0.11123227917121047,0.028898582333696837,0.069247546346783
110606,120806,Junín,Yauli,Paccha,6.21054712,21.02845288,13.6195,17.0,1636.0,1644.0,864,72,123,54,0.08333333333333333,0.1423611111111111,0.0625,-0.059027777777777776
110607,120807,Junín,Yauli,Santa Bárbara De Carhuacayán,11.853273559999998,29.10044644,20.47686,15.0,1417.0,1003.0,392,26,94,15,0.0663265306122449,0.23979591836734693,0.03826530612244898,-0.173469387755102
110608,120809,Junín,Yauli,Suitucancha,13.46696852,35.360611479999996,24.41379,14.0,1276.0,710.0,478,118,48,20,0.24686192468619247,0.100418410041841,0.04184100418410042,0.14644351464435146
110609,120810,Junín,Yauli,Yauli,0.6133974800000004,7.92934052,4.271369,22.0,1821.0,5471.0,1525,180,200,65,0.1180327868852459,0.13114754098360656,0.04262295081967213,-0.01311475409836066
110610,120808,Junín,Yauli,Santa Rosa De Sacco,8.80176696,16.34923304,12.575500000000002,18.0,1663.0,8618.0,3911,226,491,311,0.05778573254922015,0.12554333929941192,0.07951930452569675,-0.06775760675019177
110701,120601,Junín,Satipo,Satipo,16.0719046,27.610189400000003,21.841047000000003,14.0,1383.0,42647.0,15541,2352,3470,1407,0.15134161250884756,0.22328035518949874,0.09053471462582845,-0.07193874268065117
110702,120602,Junín,Satipo,Coviriali,22.57252996,52.84619604,37.709363,10.0,813.0,6573.0,2657,615,444,176,0.23146405720737673,0.16710575837410613,0.06624012043658262,0.0643582988332706
110703,120603,Junín,Satipo,Llaylla,16.3157736,40.2536064,28.28469,12.0,1153.0,7548.0,2398,726,313,129,0.30275229357798167,0.1305254378648874,0.05379482902418682,0.17222685571309426
110704,120604,Junín,Satipo,Mazamari,28.54380672,41.838067280000004,35.190937000000005,10.0,904.0,43191.0,10276,2149,2430,618,0.20912806539509537,0.2364733359283768,0.06014013234721682,-0.027345270533281424
110705,120605,Junín,Satipo,Pampa Hermosa,32.749269,64.943053,48.846161,7.0,395.0,3654.0,1740,734,280,77,0.4218390804597701,0.16091954022988506,0.044252873563218394,0.26091954022988506
110706,120606,Junín,Satipo,Pangoa,29.90026108,46.56791292,38.234087,10.0,787.0,65356.0,21261,5388,4328,822,0.25342175814872303,0.20356521330134988,0.03866233949484973,0.049856544847373147
110707,120607,Junín,Satipo,Río Negro,26.961729079999998,40.407336920000006,33.684533,11.0,949.0,34427.0,9245,2396,1808,496,0.25916711736073555,0.19556517036235804,0.05365062195781504,0.06360194699837751
110708,120608,Junín,Satipo,Río Tambo,41.17995384,62.389784160000005,51.784869,7.0,303.0,29909.0,7290,2150,2515,158,0.29492455418381347,0.3449931412894376,0.02167352537722908,-0.05006858710562412
110709,120609,Junín,Satipo,Vizcatán Del Ene,16.3157736,40.2536064,28.28469,12.0,1154.0,5800.0,1483,979,57,18,0.6601483479433581,0.03843560350640594,0.012137559002022926,0.6217127444369521
110801,120301,Junín,Chanchamayo,Chanchamayo,10.50153744,20.27208256,15.38681,16.0,1575.0,29175.0,14246,1142,3480,1500,0.08016285273059104,0.24427909588656466,0.1052927137442089,-0.16411624315597362
110802,120305,Junín,Chanchamayo,San Ramón,10.50153744,20.27208256,15.38681,16.0,1576.0,29425.0,12761,1239,3040,1283,0.09709270433351619,0.2382258443695635,0.10054070997570723,-0.14113314003604732
110803,120306,Junín,Chanchamayo,Vitoc,3.8328579200000004,23.679516080000003,13.756187,17.0,1632.0,1715.0,1035,166,243,73,0.1603864734299517,0.23478260869565218,0.07053140096618357,-0.07439613526570049
110804,120304,Junín,Chanchamayo,San Luis De Shuaro,12.195689960000001,30.783150040000002,21.489420000000003,14.0,1393.0,3976.0,2369,382,715,161,0.16124947235120304,0.30181511186154497,0.06796116504854369,-0.14056563951034193
110805,120303,Junín,Chanchamayo,Pichanaqui,21.600845600000003,39.5595024,30.580174,12.0,1058.0,42869.0,20822,4755,4623,805,0.2283642301411968,0.22202478148112573,0.03866103160119105,0.006339448660071079
110806,120302,Junín,Chanchamayo,Perené,22.818333120000002,39.71570088000001,31.267017000000003,12.0,1041.0,60225.0,19625,4573,4708,809,0.23301910828025477,0.23989808917197453,0.04122292993630573,-0.00687898089171976
110901,120901,Junín,Chupaca,Chupaca,6.976804360000001,22.090791640000003,14.533798,16.0,1606.0,21538.0,14713,1583,1989,886,0.1075919255080541,0.13518656970026507,0.06021885407462788,-0.02759464419221097
110902,120902,Junín,Chupaca,Ahuac,9.524385319999999,30.38675468,19.955569999999998,15.0,1433.0,6745.0,3945,501,445,215,0.1269961977186312,0.11280101394169835,0.05449936628643853,0.014195183776932838
110903,120903,Junín,Chupaca,Chongos Bajo,14.870608279999999,36.19759172,25.5341,14.0,1234.0,4774.0,2481,169,418,78,0.06811769447803305,0.16848045143087464,0.03143893591293833,-0.1003627569528416
110904,120904,Junín,Chupaca,Huachac,14.132479880000002,35.20776012,24.670120000000004,14.0,1262.0,3030.0,1761,187,277,92,0.10618966496308915,0.1572969903463941,0.05224304372515616,-0.05110732538330495
110905,120905,Junín,Chupaca,Huamancaca Chico,14.870608279999999,36.19759172,25.5341,14.0,1235.0,10839.0,4631,485,822,274,0.10472900021593608,0.1774994601597927,0.059166486719930904,-0.07277045994385663
110906,120906,Junín,Chupaca,San Juan De Iscos,19.35906904,38.36725096,28.86316,12.0,1136.0,2314.0,1512,166,147,84,0.10978835978835978,0.09722222222222222,0.05555555555555555,0.012566137566137559
110907,120907,Junín,Chupaca,San Juan De Jarpa,14.132479880000002,35.20776012,24.670120000000004,14.0,1263.0,2598.0,1332,297,212,43,0.22297297297297297,0.15915915915915915,0.03228228228228228,0.06381381381381382
110908,120908,Junín,Chupaca,Tres De Diciembre,6.285787240000001,31.23455276,18.760170000000002,15.0,1481.0,3114.0,1901,230,291,81,0.12098895318253551,0.15307732772225144,0.042609153077327724,-0.03208837453971593
110909,120909,Junín,Chupaca,Yanacancha,19.35906904,38.36725096,28.86316,12.0,1137.0,2652.0,1341,238,230,36,0.17747949291573453,0.1715137956748695,0.026845637583892617,0.005965697240865042
120101,130101,La Libertad,Trujillo,Trujillo,3.98217508,5.99686692,4.989521,22.0,1810.0,344374.0,204697,3557,30033,34239,0.0173769034231083,0.14671929730284275,0.16726674059707763,-0.12934239387973445
120102,130104,La Libertad,Trujillo,Huanchaco,15.02510916,22.847190839999996,18.936149999999998,15.0,1475.0,87192.0,36098,1942,7652,2617,0.05379799434871738,0.21197850296415313,0.07249709125159289,-0.15818050861543576
120103,130106,La Libertad,Trujillo,Laredo,11.67268448,22.57464352,17.123663999999998,16.0,1525.0,43024.0,20951,813,4928,1324,0.03880483031836189,0.2352155028399599,0.06319507422080092,-0.196410672521598
120104,130107,La Libertad,Trujillo,Moche,9.12470692,17.44029308,13.282499999999999,17.0,1647.0,42798.0,23259,735,3613,1557,0.03160067070811299,0.15533771873253363,0.06694182896943118,-0.12373704802442065
120105,130109,La Libertad,Trujillo,Salaverry,13.16017772,24.24924228,18.70471,15.0,1485.0,22717.0,10677,387,1748,634,0.03624613655521214,0.16371639973775404,0.059379975648590426,-0.1274702631825419
120106,130110,La Libertad,Trujillo,Simbal,24.394881279999996,39.28924272,31.842062,11.0,1018.0,4515.0,2613,139,946,110,0.05319556065824722,0.36203597397627246,0.04209720627631076,-0.30884041331802525
120107,130111,La Libertad,Trujillo,Víctor Larco Herrera,3.83146672,8.40617728,6.118822,22.0,1794.0,78304.0,42925,577,6378,9578,0.013442050087361677,0.1485847408270239,0.2231333721607455,-0.1351426907396622
120109,130108,La Libertad,Trujillo,Poroto,22.742519320000003,41.54247868,32.142499,11.0,1000.0,3924.0,2484,137,885,129,0.055152979066022546,0.35628019323671495,0.051932367149758456,-0.3011272141706924
120110,130102,La Libertad,Trujillo,El Porvenir,19.607646839999997,28.810419160000002,24.209032999999998,14.0,1295.0,229115.0,74684,3319,16230,3472,0.04444057629478871,0.21731562315890954,0.0464892078624605,-0.17287504686412083
120111,130105,La Libertad,Trujillo,La Esperanza,15.851378359999998,22.63987364,19.245626,15.0,1457.0,224427.0,94147,3065,19746,5780,0.03255547176224415,0.2097358386353256,0.061393352948049325,-0.17718036687308145
120112,130103,La Libertad,Trujillo,Florencia De Mora,14.248257120000002,27.58665688,20.917457,15.0,1404.0,38334.0,33620,1009,7302,1558,0.03001189767995241,0.21719214753123142,0.046341463414634146,-0.187180249851279
120201,130301,La Libertad,Bolívar,Bolívar,39.6576312,56.2696308,47.963631,8.0,424.0,5031.0,1117,250,230,19,0.22381378692927484,0.20590868397493287,0.017009847806624886,0.017905102954341973
120202,130302,La Libertad,Bolívar,Bambamarca,55.98869747999999,73.57415852,64.78142799999999,4.0,68.0,3159.0,721,264,179,27,0.36615811373092927,0.24826629680998613,0.03744798890429958,0.11789181692094314
120203,130303,La Libertad,Bolívar,Condormarca,56.59466552,75.21216848,65.903417,4.0,58.0,2143.0,392,199,49,3,0.5076530612244898,0.125,0.007653061224489796,0.38265306122448983
120204,130304,La Libertad,Bolívar,Longotea,29.6420072,46.258024799999994,37.950016,10.0,806.0,2350.0,720,174,201,10,0.24166666666666667,0.2791666666666667,0.013888888888888888,-0.037500000000000006
120205,130306,La Libertad,Bolívar,Ucuncha,30.228464159999994,54.65243183999999,42.44044799999999,9.0,623.0,903.0,341,117,30,10,0.34310850439882695,0.08797653958944282,0.02932551319648094,0.25513196480938416
120206,130305,La Libertad,Bolívar,Uchumarca,43.8655546,61.7589434,52.812249,6.0,268.0,2396.0,768,291,119,24,0.37890625,0.15494791666666666,0.03125,0.22395833333333334
120301,130901,La Libertad,Sánchez Carrión,Huamachuco,27.253683840000004,41.59116616,34.422425000000004,11.0,934.0,79944.0,29224,7553,7414,740,0.2584519572953737,0.2536955926635642,0.02532165343553244,0.0047563646318095065
120302,130903,La Libertad,Sánchez Carrión,Cochorco,35.31991448,58.255979520000004,46.787947,8.0,469.0,10054.0,2516,1335,341,23,0.53060413354531,0.13553259141494436,0.009141494435612083,0.39507154213036566
120303,130904,La Libertad,Sánchez Carrión,Curgos,38.35969008,61.848141919999996,50.103916,7.0,358.0,8795.0,3763,1617,795,75,0.4297103374966782,0.2112676056338028,0.01993090619186819,0.21844273186287538
120304,130902,La Libertad,Sánchez Carrión,Chugay,55.779228319999994,78.53368368,67.15645599999999,4.0,50.0,19344.0,5329,2269,1127,79,0.42578344905235505,0.2114843310189529,0.014824544942765997,0.21429911803340215
120305,130905,La Libertad,Sánchez Carrión,Marcabal,54.82447468,76.18040732,65.502441,4.0,61.0,11381.0,4737,1758,1364,83,0.37112096263457883,0.287945957356977,0.017521638167616635,0.08317500527760185
120306,130906,La Libertad,Sánchez Carrión,Sanagorán,52.27752176,76.01858623999999,64.148054,4.0,77.0,14881.0,4235,2274,737,52,0.5369539551357733,0.17402597402597403,0.012278630460448641,0.36292798110979924
120307,130907,La Libertad,Sánchez Carrión,Sarín,51.44813904000001,74.83378495999999,63.140962,4.0,90.0,9904.0,3304,1217,981,32,0.3683414043583535,0.2969128329297821,0.009685230024213076,0.0714285714285714
120308,130908,La Libertad,Sánchez Carrión,Sartimbamba,56.593265360000004,71.56084064,64.077053,4.0,78.0,14367.0,3078,1808,317,45,0.5873944119558154,0.10298895386614684,0.014619883040935672,0.4844054580896686
120401,130601,La Libertad,Otuzco,Otuzco,28.05672152,41.50286248,34.779792,11.0,917.0,26830.0,12974,3136,2485,286,0.24171419762602128,0.19153691999383382,0.022044088176352707,0.05017727763218746
120402,130602,La Libertad,Otuzco,Agallpampa,32.79519652,57.005657479999996,44.90042699999999,8.0,539.0,10403.0,3478,1144,759,75,0.32892466935020126,0.21822886716503737,0.02156411730879816,0.1106958021851639
120403,130604,La Libertad,Otuzco,Charat,31.42792852,52.78884347999999,42.108385999999996,9.0,643.0,2574.0,1092,120,313,18,0.10989010989010989,0.2866300366300366,0.016483516483516484,-0.17673992673992672
120404,130605,La Libertad,Otuzco,Huaranchal,41.35538,62.13471199999999,51.745045999999995,7.0,306.0,4122.0,1778,386,675,11,0.2170978627671541,0.3796400449943757,0.006186726659167604,-0.1625421822272216
120405,130606,La Libertad,Otuzco,La Cuesta,45.13556352,68.11416448,56.624864,6.0,168.0,662.0,467,57,133,19,0.12205567451820129,0.284796573875803,0.04068522483940043,-0.1627408993576017
120408,130610,La Libertad,Otuzco,Paranday,46.15949444,73.01467356,59.587084000000004,5.0,122.0,542.0,435,86,91,10,0.19770114942528735,0.20919540229885059,0.022988505747126436,-0.011494252873563232
120409,130611,La Libertad,Otuzco,Salpo,37.63873796,56.51921804,47.078978,8.0,456.0,6543.0,2134,480,493,47,0.22492970946579194,0.2310215557638238,0.022024367385192128,-0.006091846298031861
120410,130613,La Libertad,Otuzco,Sinsicap,54.37069068,76.27062132,65.320656,4.0,64.0,7543.0,2710,1161,428,39,0.42841328413284135,0.15793357933579336,0.014391143911439114,0.27047970479704797
120411,130614,La Libertad,Otuzco,Usquil,48.753502000000005,62.75554600000001,55.754524,6.0,183.0,23003.0,7772,2580,1878,138,0.3319608852290273,0.24163664436438498,0.017756047349459597,0.0903242408646423
120413,130608,La Libertad,Otuzco,Mache,38.9962686,60.2658554,49.631062,7.0,373.0,2869.0,1656,350,336,47,0.2113526570048309,0.2028985507246377,0.028381642512077296,0.008454106280193219
120501,130701,La Libertad,Pacasmayo,San Pedro De Lloc,15.48293736,26.58676464,21.034851,15.0,1400.0,19368.0,8989,801,1939,661,0.0891089108910891,0.21570808766269886,0.07353431972410725,-0.12659917677160976
120503,130702,La Libertad,Pacasmayo,Guadalupe,24.40391448,36.54821952,30.476067,12.0,1063.0,44119.0,18128,2142,4956,1017,0.11815975286849073,0.2733892321270962,0.05610105913503972,-0.15522947925860547
120504,130703,La Libertad,Pacasmayo,Jequetepeque,30.8876662,48.7189818,39.803324,9.0,728.0,4604.0,1870,253,410,81,0.13529411764705881,0.2192513368983957,0.04331550802139037,-0.0839572192513369
120506,130704,La Libertad,Pacasmayo,Pacasmayo,6.02905336,17.11739664,11.573224999999999,18.0,1692.0,32161.0,16088,809,3628,1644,0.05028592739930383,0.2255096966683242,0.10218796618597713,-0.1752237692690204
120508,130705,La Libertad,Pacasmayo,San José,24.739575079999998,42.71709492,33.728335,11.0,946.0,12718.0,5919,813,1659,231,0.1373542828180436,0.2802838317283325,0.039026862645717184,-0.1429295489102889
120601,130801,La Libertad,Pataz,Tayabamba,28.20667048,47.47792752,37.842299,10.0,809.0,13862.0,3694,1511,586,64,0.4090416892257715,0.15863562533838657,0.017325392528424473,0.25040606388738496
120602,130802,La Libertad,Pataz,Buldibuyo,41.42416852,59.49149948,50.457834000000005,7.0,349.0,4229.0,1204,506,224,13,0.420265780730897,0.18604651162790697,0.01079734219269103,0.23421926910299
120603,130803,La Libertad,Pataz,Chillia,61.67914684,77.72535716,69.702252,3.0,31.0,13046.0,3266,1097,804,40,0.33588487446417636,0.24617268830373545,0.01224739742804654,0.08971218616044091
120604,130805,La Libertad,Pataz,Huaylillas,42.71605348,61.689880519999996,52.202967,7.0,291.0,1116.0,307,66,45,11,0.21498371335504887,0.1465798045602606,0.035830618892508145,0.06840390879478828
120605,130804,La Libertad,Pataz,Huancaspata,48.15790964,66.75719636,57.457553,6.0,153.0,6142.0,1759,566,391,38,0.32177373507674817,0.2222853894258101,0.02160318362706083,0.09948834565093806
120606,130806,La Libertad,Pataz,Huayo,61.625845160000004,77.51920684,69.572526,3.0,32.0,3762.0,934,359,106,8,0.38436830835117775,0.11349036402569593,0.008565310492505354,0.27087794432548185
120607,130807,La Libertad,Pataz,Ongon,48.04543484,70.13638316000001,59.090909,5.0,134.0,1360.0,276,59,47,2,0.213768115942029,0.17028985507246377,0.007246376811594203,0.043478260869565216
